system_prompt,user_prompt,raw_tagged_input,raw_structured_input_json,model,checkpoint,adapter_path,phase,pipeline,audio_name,audio_path,reference_transcript,predicted_transcript,raw_model_output,row_wer,row_cer,row_rouge_l,row_token_f1,generation_runtime_sec,audio_duration_sec,error
,Transcribe the English audio into text.,/home/smgreen1/PycharmProjects/GEN_ATC_LLM_Scripts/Datasets/Y3/finetune_audio_cache/atco2_1hr/test/000010_atco2_test-set-v3_en_LSZB_BERN_Approach_127_3MHz_20210421_165346-B!000000-000343.wav,"{""audio_name"": ""000010_atco2_test-set-v3_en_LSZB_BERN_Approach_127_3MHz_20210421_165346-B!000000-000343.wav"", ""audio_path"": ""/home/smgreen1/PycharmProjects/GEN_ATC_LLM_Scripts/Datasets/Y3/finetune_audio_cache/atco2_1hr/test/000010_atco2_test-set-v3_en_LSZB_BERN_Approach_127_3MHz_20210421_165346-B!000000-000343.wav"", ""user_prompt"": ""Transcribe the English audio into text.""}",Qwen3-Omni-30B-A3B-Instruct + native-TP LoRA,Qwen/Qwen3-Omni-30B-A3B-Instruct,/home/smgreen1/PycharmProjects/GEN_ATC_LLM_Scripts/Datasets/Y3/qwen3_omni_atco2_tp_capacity_v10_4/full10ep/tp_adapter,Post-FT Evaluation,ASR Only,000010_atco2_test-set-v3_en_LSZB_BERN_Approach_127_3MHz_20210421_165346-B!000000-000343.wav,/home/smgreen1/PycharmProjects/GEN_ATC_LLM_Scripts/Datasets/Y3/finetune_audio_cache/atco2_1hr/test/000010_atco2_test-set-v3_en_LSZB_BERN_Approach_127_3MHz_20210421_165346-B!000000-000343.wav,hotel delta lima runway vacated on delta,hotel hotel lima runway vacate the on delta,hotel hotel lima runway vacate the on delta,,,,,0.9259585510008037,,
,Transcribe the English audio into text.,/home/smgreen1/PycharmProjects/GEN_ATC_LLM_Scripts/Datasets/Y3/finetune_audio_cache/atco2_1hr/test/000011_atco2_test-set-v3_en_LKPR_RUZYNE_Radar_120_520MHz_20201026_204323-A!000285-000721.wav,"{""audio_name"": ""000011_atco2_test-set-v3_en_LKPR_RUZYNE_Radar_120_520MHz_20201026_204323-A!000285-000721.wav"", ""audio_path"": ""/home/smgreen1/PycharmProjects/GEN_ATC_LLM_Scripts/Datasets/Y3/finetune_audio_cache/atco2_1hr/test/000011_atco2_test-set-v3_en_LKPR_RUZYNE_Radar_120_520MHz_20201026_204323-A!000285-000721.wav"", ""user_prompt"": ""Transcribe the English audio into text.""}",Qwen3-Omni-30B-A3B-Instruct + native-TP LoRA,Qwen/Qwen3-Omni-30B-A3B-Instruct,/home/smgreen1/PycharmProjects/GEN_ATC_LLM_Scripts/Datasets/Y3/qwen3_omni_atco2_tp_capacity_v10_4/full10ep/tp_adapter,Post-FT Evaluation,ASR Only,000011_atco2_test-set-v3_en_LKPR_RUZYNE_Radar_120_520MHz_20201026_204323-A!000285-000721.wav,/home/smgreen1/PycharmProjects/GEN_ATC_LLM_Scripts/Datasets/Y3/finetune_audio_cache/atco2_1hr/test/000011_atco2_test-set-v3_en_LKPR_RUZYNE_Radar_120_520MHz_20201026_204323-A!000285-000721.wav,u_p_s two nine five contact tower frequency one three four five six zero bye,u_p_s two nine five contact tower frequency six one three five taxi zero bye,u_p_s two nine five contact tower frequency six one three five taxi zero bye,,,,,1.2979099908843637,,
,Transcribe the English audio into text.,/home/smgreen1/PycharmProjects/GEN_ATC_LLM_Scripts/Datasets/Y3/finetune_audio_cache/atco2_1hr/test/000012_atco2_test-set-v3_en_LZIB_STEFANIK_Tower_118_3MHz_20210427_163922-B!000000-000258.wav,"{""audio_name"": ""000012_atco2_test-set-v3_en_LZIB_STEFANIK_Tower_118_3MHz_20210427_163922-B!000000-000258.wav"", ""audio_path"": ""/home/smgreen1/PycharmProjects/GEN_ATC_LLM_Scripts/Datasets/Y3/finetune_audio_cache/atco2_1hr/test/000012_atco2_test-set-v3_en_LZIB_STEFANIK_Tower_118_3MHz_20210427_163922-B!000000-000258.wav"", ""user_prompt"": ""Transcribe the English audio into text.""}",Qwen3-Omni-30B-A3B-Instruct + native-TP LoRA,Qwen/Qwen3-Omni-30B-A3B-Instruct,/home/smgreen1/PycharmProjects/GEN_ATC_LLM_Scripts/Datasets/Y3/qwen3_omni_atco2_tp_capacity_v10_4/full10ep/tp_adapter,Post-FT Evaluation,ASR Only,000012_atco2_test-set-v3_en_LZIB_STEFANIK_Tower_118_3MHz_20210427_163922-B!000000-000258.wav,/home/smgreen1/PycharmProjects/GEN_ATC_LLM_Scripts/Datasets/Y3/finetune_audio_cache/atco2_1hr/test/000012_atco2_test-set-v3_en_LZIB_STEFANIK_Tower_118_3MHz_20210427_163922-B!000000-000258.wav,looking out for a traffic oscar mike kilo lima lima,looking looking out for a cross golf mike kil lima,looking looking out for a cross golf mike kil lima,,,,,0.9823084899690002,,
,Transcribe the English audio into text.,/home/smgreen1/PycharmProjects/GEN_ATC_LLM_Scripts/Datasets/Y3/finetune_audio_cache/atco2_1hr/test/000013_atco2_test-set-v3_en_LSZH_ZURICH_ApronS_121_75MHz_20210418_075050-A!000000-000944.wav,"{""audio_name"": ""000013_atco2_test-set-v3_en_LSZH_ZURICH_ApronS_121_75MHz_20210418_075050-A!000000-000944.wav"", ""audio_path"": ""/home/smgreen1/PycharmProjects/GEN_ATC_LLM_Scripts/Datasets/Y3/finetune_audio_cache/atco2_1hr/test/000013_atco2_test-set-v3_en_LSZH_ZURICH_ApronS_121_75MHz_20210418_075050-A!000000-000944.wav"", ""user_prompt"": ""Transcribe the English audio into text.""}",Qwen3-Omni-30B-A3B-Instruct + native-TP LoRA,Qwen/Qwen3-Omni-30B-A3B-Instruct,/home/smgreen1/PycharmProjects/GEN_ATC_LLM_Scripts/Datasets/Y3/qwen3_omni_atco2_tp_capacity_v10_4/full10ep/tp_adapter,Post-FT Evaluation,ASR Only,000013_atco2_test-set-v3_en_LSZH_ZURICH_ApronS_121_75MHz_20210418_075050-A!000000-000944.wav,/home/smgreen1/PycharmProjects/GEN_ATC_LLM_Scripts/Datasets/Y3/finetune_audio_cache/atco2_1hr/test/000013_atco2_test-set-v3_en_LSZH_ZURICH_ApronS_121_75MHz_20210418_075050-A!000000-000944.wav,well there's marchall on it's way and <hes> in zurich it is handled like this all the time but it's any second with you,well there is a marslandveetsway way and the directurik it is handled like this all the time but,well there is a marslandveetsway way and the directurik it is handled like this all the time but,,,,,2.374238779069856,,
,Transcribe the English audio into text.,/home/smgreen1/PycharmProjects/GEN_ATC_LLM_Scripts/Datasets/Y3/finetune_audio_cache/atco2_1hr/test/000014_atco2_test-set-v3_en_LSGS_SION_Ground_Control_121_7MHz_20210503_153923-B!000835-001364.wav,"{""audio_name"": ""000014_atco2_test-set-v3_en_LSGS_SION_Ground_Control_121_7MHz_20210503_153923-B!000835-001364.wav"", ""audio_path"": ""/home/smgreen1/PycharmProjects/GEN_ATC_LLM_Scripts/Datasets/Y3/finetune_audio_cache/atco2_1hr/test/000014_atco2_test-set-v3_en_LSGS_SION_Ground_Control_121_7MHz_20210503_153923-B!000835-001364.wav"", ""user_prompt"": ""Transcribe the English audio into text.""}",Qwen3-Omni-30B-A3B-Instruct + native-TP LoRA,Qwen/Qwen3-Omni-30B-A3B-Instruct,/home/smgreen1/PycharmProjects/GEN_ATC_LLM_Scripts/Datasets/Y3/qwen3_omni_atco2_tp_capacity_v10_4/full10ep/tp_adapter,Post-FT Evaluation,ASR Only,000014_atco2_test-set-v3_en_LSGS_SION_Ground_Control_121_7MHz_20210503_153923-B!000835-001364.wav,/home/smgreen1/PycharmProjects/GEN_ATC_LLM_Scripts/Datasets/Y3/finetune_audio_cache/atco2_1hr/test/000014_atco2_test-set-v3_en_LSGS_SION_Ground_Control_121_7MHz_20210503_153923-B!000835-001364.wav,cleared for takeoff two five foxtrot delta uniform thanks november whiskey,sixared for takeoff two five foxtur apron UFO you are descend waiting standby uniform,sixared for takeoff two five foxtur apron UFO you are descend waiting standby uniform,,,,,1.8677456551231444,,
,Transcribe the English audio into text.,/home/smgreen1/PycharmProjects/GEN_ATC_LLM_Scripts/Datasets/Y3/finetune_audio_cache/atco2_1hr/test/000015_atco2_test-set-v3_en_LSGS_SION_Ground_Control_121_7MHz_20210503_150135-A!000744-001198.wav,"{""audio_name"": ""000015_atco2_test-set-v3_en_LSGS_SION_Ground_Control_121_7MHz_20210503_150135-A!000744-001198.wav"", ""audio_path"": ""/home/smgreen1/PycharmProjects/GEN_ATC_LLM_Scripts/Datasets/Y3/finetune_audio_cache/atco2_1hr/test/000015_atco2_test-set-v3_en_LSGS_SION_Ground_Control_121_7MHz_20210503_150135-A!000744-001198.wav"", ""user_prompt"": ""Transcribe the English audio into text.""}",Qwen3-Omni-30B-A3B-Instruct + native-TP LoRA,Qwen/Qwen3-Omni-30B-A3B-Instruct,/home/smgreen1/PycharmProjects/GEN_ATC_LLM_Scripts/Datasets/Y3/qwen3_omni_atco2_tp_capacity_v10_4/full10ep/tp_adapter,Post-FT Evaluation,ASR Only,000015_atco2_test-set-v3_en_LSGS_SION_Ground_Control_121_7MHz_20210503_150135-A!000744-001198.wav,/home/smgreen1/PycharmProjects/GEN_ATC_LLM_Scripts/Datasets/Y3/finetune_audio_cache/atco2_1hr/test/000015_atco2_test-set-v3_en_LSGS_SION_Ground_Control_121_7MHz_20210503_150135-A!000744-001198.wav,sie- sierra golf kilo stop please hold position sorry sir hold position call you back,aff sierra golf kilo step please all positions soisu all position good back,aff sierra golf kilo step please all positions soisu all position good back,,,,,1.4207076630555093,,
,Transcribe the English audio into text.,/home/smgreen1/PycharmProjects/GEN_ATC_LLM_Scripts/Datasets/Y3/finetune_audio_cache/atco2_1hr/test/000016_atco2_test-set-v3_en_LSZB_BERN_Approach_127_3MHz_20210414_072005-D!000006-000517.wav,"{""audio_name"": ""000016_atco2_test-set-v3_en_LSZB_BERN_Approach_127_3MHz_20210414_072005-D!000006-000517.wav"", ""audio_path"": ""/home/smgreen1/PycharmProjects/GEN_ATC_LLM_Scripts/Datasets/Y3/finetune_audio_cache/atco2_1hr/test/000016_atco2_test-set-v3_en_LSZB_BERN_Approach_127_3MHz_20210414_072005-D!000006-000517.wav"", ""user_prompt"": ""Transcribe the English audio into text.""}",Qwen3-Omni-30B-A3B-Instruct + native-TP LoRA,Qwen/Qwen3-Omni-30B-A3B-Instruct,/home/smgreen1/PycharmProjects/GEN_ATC_LLM_Scripts/Datasets/Y3/qwen3_omni_atco2_tp_capacity_v10_4/full10ep/tp_adapter,Post-FT Evaluation,ASR Only,000016_atco2_test-set-v3_en_LSZB_BERN_Approach_127_3MHz_20210414_072005-D!000006-000517.wav,/home/smgreen1/PycharmProjects/GEN_ATC_LLM_Scripts/Datasets/Y3/finetune_audio_cache/atco2_1hr/test/000016_atco2_test-set-v3_en_LSZB_BERN_Approach_127_3MHz_20210414_072005-D!000006-000517.wav,<hes> departure with hotel bravo charlie quebec sierra out of five thousand four eight zero,turnapproved br hotel algerian clearedtics sierra out of five thousand four eight zero,turnapproved br hotel algerian clearedtics sierra out of five thousand four eight zero,,,,,1.5223349661100656,,
,Transcribe the English audio into text.,/home/smgreen1/PycharmProjects/GEN_ATC_LLM_Scripts/Datasets/Y3/finetune_audio_cache/atco2_1hr/test/000017_atco2_test-set-v3_en_LSGS_SION_Ground_Control_121_7MHz_20210423_170457-D!000010-000309.wav,"{""audio_name"": ""000017_atco2_test-set-v3_en_LSGS_SION_Ground_Control_121_7MHz_20210423_170457-D!000010-000309.wav"", ""audio_path"": ""/home/smgreen1/PycharmProjects/GEN_ATC_LLM_Scripts/Datasets/Y3/finetune_audio_cache/atco2_1hr/test/000017_atco2_test-set-v3_en_LSGS_SION_Ground_Control_121_7MHz_20210423_170457-D!000010-000309.wav"", ""user_prompt"": ""Transcribe the English audio into text.""}",Qwen3-Omni-30B-A3B-Instruct + native-TP LoRA,Qwen/Qwen3-Omni-30B-A3B-Instruct,/home/smgreen1/PycharmProjects/GEN_ATC_LLM_Scripts/Datasets/Y3/qwen3_omni_atco2_tp_capacity_v10_4/full10ep/tp_adapter,Post-FT Evaluation,ASR Only,000017_atco2_test-set-v3_en_LSGS_SION_Ground_Control_121_7MHz_20210423_170457-D!000010-000309.wav,/home/smgreen1/PycharmProjects/GEN_ATC_LLM_Scripts/Datasets/Y3/finetune_audio_cache/atco2_1hr/test/000017_atco2_test-set-v3_en_LSGS_SION_Ground_Control_121_7MHz_20210423_170457-D!000010-000309.wav,hotel hotel lima november whiskey five thousand five hundred feet climbing,hotel hotel dividedan ro rub bravo five thousand five hundred feet climbing,hotel hotel dividedan ro rub bravo five thousand five hundred feet climbing,,,,,1.219997898908332,,
,Transcribe the English audio into text.,/home/smgreen1/PycharmProjects/GEN_ATC_LLM_Scripts/Datasets/Y3/finetune_audio_cache/atco2_1hr/test/000018_atco2_test-set-v3_en_LSZB_BERN_Tower_121_0MHz_20210413_141529-B!000407-000708.wav,"{""audio_name"": ""000018_atco2_test-set-v3_en_LSZB_BERN_Tower_121_0MHz_20210413_141529-B!000407-000708.wav"", ""audio_path"": ""/home/smgreen1/PycharmProjects/GEN_ATC_LLM_Scripts/Datasets/Y3/finetune_audio_cache/atco2_1hr/test/000018_atco2_test-set-v3_en_LSZB_BERN_Tower_121_0MHz_20210413_141529-B!000407-000708.wav"", ""user_prompt"": ""Transcribe the English audio into text.""}",Qwen3-Omni-30B-A3B-Instruct + native-TP LoRA,Qwen/Qwen3-Omni-30B-A3B-Instruct,/home/smgreen1/PycharmProjects/GEN_ATC_LLM_Scripts/Datasets/Y3/qwen3_omni_atco2_tp_capacity_v10_4/full10ep/tp_adapter,Post-FT Evaluation,ASR Only,000018_atco2_test-set-v3_en_LSZB_BERN_Tower_121_0MHz_20210413_141529-B!000407-000708.wav,/home/smgreen1/PycharmProjects/GEN_ATC_LLM_Scripts/Datasets/Y3/finetune_audio_cache/atco2_1hr/test/000018_atco2_test-set-v3_en_LSZB_BERN_Tower_121_0MHz_20210413_141529-B!000407-000708.wav,runway three two clear to land hotel x-ray,runway three two lima hotel nirates,runway three two lima hotel nirates,,,,,0.8297125000972301,,
,Transcribe the English audio into text.,/home/smgreen1/PycharmProjects/GEN_ATC_LLM_Scripts/Datasets/Y3/finetune_audio_cache/atco2_1hr/test/000019_atco2_test-set-v3_en_LZIB_STEFANIK_Tower_118_3MHz_20210430_151209-A!000011-000646.wav,"{""audio_name"": ""000019_atco2_test-set-v3_en_LZIB_STEFANIK_Tower_118_3MHz_20210430_151209-A!000011-000646.wav"", ""audio_path"": ""/home/smgreen1/PycharmProjects/GEN_ATC_LLM_Scripts/Datasets/Y3/finetune_audio_cache/atco2_1hr/test/000019_atco2_test-set-v3_en_LZIB_STEFANIK_Tower_118_3MHz_20210430_151209-A!000011-000646.wav"", ""user_prompt"": ""Transcribe the English audio into text.""}",Qwen3-Omni-30B-A3B-Instruct + native-TP LoRA,Qwen/Qwen3-Omni-30B-A3B-Instruct,/home/smgreen1/PycharmProjects/GEN_ATC_LLM_Scripts/Datasets/Y3/qwen3_omni_atco2_tp_capacity_v10_4/full10ep/tp_adapter,Post-FT Evaluation,ASR Only,000019_atco2_test-set-v3_en_LZIB_STEFANIK_Tower_118_3MHz_20210430_151209-A!000011-000646.wav,/home/smgreen1/PycharmProjects/GEN_ATC_LLM_Scripts/Datasets/Y3/finetune_audio_cache/atco2_1hr/test/000019_atco2_test-set-v3_en_LZIB_STEFANIK_Tower_118_3MHz_20210430_151209-A!000011-000646.wav,stefanik tower dobry_den_(greet) burg six nine two lima stop established runway three one six point five d_m_e,stafflic target dobryiana nine box six nine julimaster hotel stayres runway three one six point five million,stafflic target dobryiana nine box six nine julimaster hotel stayres runway three one six point five million,,,,,1.94303888711147,,
,Transcribe the English audio into text.,/home/smgreen1/PycharmProjects/GEN_ATC_LLM_Scripts/Datasets/Y3/finetune_audio_cache/atco2_1hr/test/000020_atco2_test-set-v3_en_LSGS_SION_Tower_118_3MHz_20210505_105333-A!000009-000200.wav,"{""audio_name"": ""000020_atco2_test-set-v3_en_LSGS_SION_Tower_118_3MHz_20210505_105333-A!000009-000200.wav"", ""audio_path"": ""/home/smgreen1/PycharmProjects/GEN_ATC_LLM_Scripts/Datasets/Y3/finetune_audio_cache/atco2_1hr/test/000020_atco2_test-set-v3_en_LSGS_SION_Tower_118_3MHz_20210505_105333-A!000009-000200.wav"", ""user_prompt"": ""Transcribe the English audio into text.""}",Qwen3-Omni-30B-A3B-Instruct + native-TP LoRA,Qwen/Qwen3-Omni-30B-A3B-Instruct,/home/smgreen1/PycharmProjects/GEN_ATC_LLM_Scripts/Datasets/Y3/qwen3_omni_atco2_tp_capacity_v10_4/full10ep/tp_adapter,Post-FT Evaluation,ASR Only,000020_atco2_test-set-v3_en_LSGS_SION_Tower_118_3MHz_20210505_105333-A!000009-000200.wav,/home/smgreen1/PycharmProjects/GEN_ATC_LLM_Scripts/Datasets/Y3/finetune_audio_cache/atco2_1hr/test/000020_atco2_test-set-v3_en_LSGS_SION_Tower_118_3MHz_20210505_105333-A!000009-000200.wav,roger station calling please pass your message,roger station call lining please passion message,roger station call lining please passion message,,,,,0.854497647145763,,
,Transcribe the English audio into text.,/home/smgreen1/PycharmProjects/GEN_ATC_LLM_Scripts/Datasets/Y3/finetune_audio_cache/atco2_1hr/test/000021_atco2_test-set-v3_en_LZIB_STEFANIK_Tower_118_3MHz_20210429_202823-B!000383-000651.wav,"{""audio_name"": ""000021_atco2_test-set-v3_en_LZIB_STEFANIK_Tower_118_3MHz_20210429_202823-B!000383-000651.wav"", ""audio_path"": ""/home/smgreen1/PycharmProjects/GEN_ATC_LLM_Scripts/Datasets/Y3/finetune_audio_cache/atco2_1hr/test/000021_atco2_test-set-v3_en_LZIB_STEFANIK_Tower_118_3MHz_20210429_202823-B!000383-000651.wav"", ""user_prompt"": ""Transcribe the English audio into text.""}",Qwen3-Omni-30B-A3B-Instruct + native-TP LoRA,Qwen/Qwen3-Omni-30B-A3B-Instruct,/home/smgreen1/PycharmProjects/GEN_ATC_LLM_Scripts/Datasets/Y3/qwen3_omni_atco2_tp_capacity_v10_4/full10ep/tp_adapter,Post-FT Evaluation,ASR Only,000021_atco2_test-set-v3_en_LZIB_STEFANIK_Tower_118_3MHz_20210429_202823-B!000383-000651.wav,/home/smgreen1/PycharmProjects/GEN_ATC_LLM_Scripts/Datasets/Y3/finetune_audio_cache/atco2_1hr/test/000021_atco2_test-set-v3_en_LZIB_STEFANIK_Tower_118_3MHz_20210429_202823-B!000383-000651.wav,startup own discretion eurotrans one three juliett,startup one discretion you transfer point three juliett,startup one discretion you transfer point three juliett,,,,,0.917817346053198,,
,Transcribe the English audio into text.,/home/smgreen1/PycharmProjects/GEN_ATC_LLM_Scripts/Datasets/Y3/finetune_audio_cache/atco2_1hr/test/000022_atco2_test-set-v3_en_LZIB_STEFANIK_Tower_118_3MHz_20210504_120242-A!000000-000509.wav,"{""audio_name"": ""000022_atco2_test-set-v3_en_LZIB_STEFANIK_Tower_118_3MHz_20210504_120242-A!000000-000509.wav"", ""audio_path"": ""/home/smgreen1/PycharmProjects/GEN_ATC_LLM_Scripts/Datasets/Y3/finetune_audio_cache/atco2_1hr/test/000022_atco2_test-set-v3_en_LZIB_STEFANIK_Tower_118_3MHz_20210504_120242-A!000000-000509.wav"", ""user_prompt"": ""Transcribe the English audio into text.""}",Qwen3-Omni-30B-A3B-Instruct + native-TP LoRA,Qwen/Qwen3-Omni-30B-A3B-Instruct,/home/smgreen1/PycharmProjects/GEN_ATC_LLM_Scripts/Datasets/Y3/qwen3_omni_atco2_tp_capacity_v10_4/full10ep/tp_adapter,Post-FT Evaluation,ASR Only,000022_atco2_test-set-v3_en_LZIB_STEFANIK_Tower_118_3MHz_20210504_120242-A!000000-000509.wav,/home/smgreen1/PycharmProjects/GEN_ATC_LLM_Scripts/Datasets/Y3/finetune_audio_cache/atco2_1hr/test/000022_atco2_test-set-v3_en_LZIB_STEFANIK_Tower_118_3MHz_20210504_120242-A!000000-000509.wav,-tel six zero three taxi to holding point runway one three via delta foxtrot,taxaxis six zero three taxi holding power runway one three via delta foxtrot,taxaxis six zero three taxi holding power runway one three via delta foxtrot,,,,,1.3599230381660163,,
,Transcribe the English audio into text.,/home/smgreen1/PycharmProjects/GEN_ATC_LLM_Scripts/Datasets/Y3/finetune_audio_cache/atco2_1hr/test/000023_atco2_test-set-v3_en_LSZB_BERN_Approach_127_3MHz_20210416_072155-A!000000-000900.wav,"{""audio_name"": ""000023_atco2_test-set-v3_en_LSZB_BERN_Approach_127_3MHz_20210416_072155-A!000000-000900.wav"", ""audio_path"": ""/home/smgreen1/PycharmProjects/GEN_ATC_LLM_Scripts/Datasets/Y3/finetune_audio_cache/atco2_1hr/test/000023_atco2_test-set-v3_en_LSZB_BERN_Approach_127_3MHz_20210416_072155-A!000000-000900.wav"", ""user_prompt"": ""Transcribe the English audio into text.""}",Qwen3-Omni-30B-A3B-Instruct + native-TP LoRA,Qwen/Qwen3-Omni-30B-A3B-Instruct,/home/smgreen1/PycharmProjects/GEN_ATC_LLM_Scripts/Datasets/Y3/qwen3_omni_atco2_tp_capacity_v10_4/full10ep/tp_adapter,Post-FT Evaluation,ASR Only,000023_atco2_test-set-v3_en_LSZB_BERN_Approach_127_3MHz_20210416_072155-A!000000-000900.wav,/home/smgreen1/PycharmProjects/GEN_ATC_LLM_Scripts/Datasets/Y3/finetune_audio_cache/atco2_1hr/test/000023_atco2_test-set-v3_en_LSZB_BERN_Approach_127_3MHz_20210416_072155-A!000000-000900.wav,riga quebec lima traffic single engine at your ten o'clock position four miles crossing from left to right at five thousand five hundred feet,egger quebec lima traffic single engine at your ten o'clock position four miles crossing from left to right at five thousand five hundred feet,egger quebec lima traffic single engine at your ten o'clock position four miles crossing from left to right at five thousand five hundred feet,,,,,2.251884208060801,,
,Transcribe the English audio into text.,/home/smgreen1/PycharmProjects/GEN_ATC_LLM_Scripts/Datasets/Y3/finetune_audio_cache/atco2_1hr/test/000024_atco2_test-set-v3_en_LSGS_SION_Ground_Control_121_7MHz_20210502_065138-D!000013-000516.wav,"{""audio_name"": ""000024_atco2_test-set-v3_en_LSGS_SION_Ground_Control_121_7MHz_20210502_065138-D!000013-000516.wav"", ""audio_path"": ""/home/smgreen1/PycharmProjects/GEN_ATC_LLM_Scripts/Datasets/Y3/finetune_audio_cache/atco2_1hr/test/000024_atco2_test-set-v3_en_LSGS_SION_Ground_Control_121_7MHz_20210502_065138-D!000013-000516.wav"", ""user_prompt"": ""Transcribe the English audio into text.""}",Qwen3-Omni-30B-A3B-Instruct + native-TP LoRA,Qwen/Qwen3-Omni-30B-A3B-Instruct,/home/smgreen1/PycharmProjects/GEN_ATC_LLM_Scripts/Datasets/Y3/qwen3_omni_atco2_tp_capacity_v10_4/full10ep/tp_adapter,Post-FT Evaluation,ASR Only,000024_atco2_test-set-v3_en_LSGS_SION_Ground_Control_121_7MHz_20210502_065138-D!000013-000516.wav,/home/smgreen1/PycharmProjects/GEN_ATC_LLM_Scripts/Datasets/Y3/finetune_audio_cache/atco2_1hr/test/000024_atco2_test-set-v3_en_LSGS_SION_Ground_Control_121_7MHz_20210502_065138-D!000013-000516.wav,sion november seven one six alfa sierra alpine jet_ready for taxi,tion on november seven one alfa sierra airplanepine jet ready for taxi,tion on november seven one alfa sierra airplanepine jet ready for taxi,,,,,1.3580705348867923,,
,Transcribe the English audio into text.,/home/smgreen1/PycharmProjects/GEN_ATC_LLM_Scripts/Datasets/Y3/finetune_audio_cache/atco2_1hr/test/000025_atco2_test-set-v3_en_LSZB_BERN_Tower_121_0MHz_20210423_091530-A!000204-000472.wav,"{""audio_name"": ""000025_atco2_test-set-v3_en_LSZB_BERN_Tower_121_0MHz_20210423_091530-A!000204-000472.wav"", ""audio_path"": ""/home/smgreen1/PycharmProjects/GEN_ATC_LLM_Scripts/Datasets/Y3/finetune_audio_cache/atco2_1hr/test/000025_atco2_test-set-v3_en_LSZB_BERN_Tower_121_0MHz_20210423_091530-A!000204-000472.wav"", ""user_prompt"": ""Transcribe the English audio into text.""}",Qwen3-Omni-30B-A3B-Instruct + native-TP LoRA,Qwen/Qwen3-Omni-30B-A3B-Instruct,/home/smgreen1/PycharmProjects/GEN_ATC_LLM_Scripts/Datasets/Y3/qwen3_omni_atco2_tp_capacity_v10_4/full10ep/tp_adapter,Post-FT Evaluation,ASR Only,000025_atco2_test-set-v3_en_LSZB_BERN_Tower_121_0MHz_20210423_091530-A!000204-000472.wav,/home/smgreen1/PycharmProjects/GEN_ATC_LLM_Scripts/Datasets/Y3/finetune_audio_cache/atco2_1hr/test/000025_atco2_test-set-v3_en_LSZB_BERN_Tower_121_0MHz_20210423_091530-A!000204-000472.wav,are you aware that you're now inside the c_t_r of berne,hotel echo now the c_tt of bern,hotel echo now the c_tt of bern,,,,,0.8528287669178098,,
,Transcribe the English audio into text.,/home/smgreen1/PycharmProjects/GEN_ATC_LLM_Scripts/Datasets/Y3/finetune_audio_cache/atco2_1hr/test/000026_atco2_test-set-v3_en_LSGS_SION_Ground_Control_121_7MHz_20210505_155803-A!000429-001032.wav,"{""audio_name"": ""000026_atco2_test-set-v3_en_LSGS_SION_Ground_Control_121_7MHz_20210505_155803-A!000429-001032.wav"", ""audio_path"": ""/home/smgreen1/PycharmProjects/GEN_ATC_LLM_Scripts/Datasets/Y3/finetune_audio_cache/atco2_1hr/test/000026_atco2_test-set-v3_en_LSGS_SION_Ground_Control_121_7MHz_20210505_155803-A!000429-001032.wav"", ""user_prompt"": ""Transcribe the English audio into text.""}",Qwen3-Omni-30B-A3B-Instruct + native-TP LoRA,Qwen/Qwen3-Omni-30B-A3B-Instruct,/home/smgreen1/PycharmProjects/GEN_ATC_LLM_Scripts/Datasets/Y3/qwen3_omni_atco2_tp_capacity_v10_4/full10ep/tp_adapter,Post-FT Evaluation,ASR Only,000026_atco2_test-set-v3_en_LSGS_SION_Ground_Control_121_7MHz_20210505_155803-A!000429-001032.wav,/home/smgreen1/PycharmProjects/GEN_ATC_LLM_Scripts/Datasets/Y3/finetune_audio_cache/atco2_1hr/test/000026_atco2_test-set-v3_en_LSGS_SION_Ground_Control_121_7MHz_20210505_155803-A!000429-001032.wav,hotel tango alfa report passing one three thousand feet wind two six zero degrees one zero knots runway two five cleared for takeoff,hotel tango golf report passing one three thousand feet wind two six zero degrees one zero knots runway two five cleared for takeoff,hotel tango golf report passing one three thousand feet wind two six zero degrees one zero knots runway two five cleared for takeoff,,,,,2.016201733145863,,
